Battery_ID,Temperature,Voltage,Current,Internal_Resistance,Charge_Time,Discharge_Time,SOC,SOH,DOD,Ambient_Humidity,RUL
4,21.37,3.05,1.01,0.148,64,113,96.51,96.51,3.49,38.6,9651
4,27.4,3.06,1.83,0.074,58,119,96.5,96.5,3.5,43.28,9650
4,35.29,3.68,1.02,0.054,63,111,96.49,96.49,3.51,56.04,9649
4,25.19,4.17,1.38,0.09,60,117,96.48,96.48,3.52,47.95,9648
4,29.79,3.86,1.62,0.149,58,111,96.47,96.47,3.53,35.03,9647
4,34.26,3.82,1.32,0.087,50,111,96.46,96.46,3.54,48.41,9646
4,24.79,4.17,1.32,0.059,61,110,96.45,96.45,3.55,42.91,9645
4,34.97,3.62,1.04,0.106,63,117,96.44,96.44,3.56,49.94,9644
4,21.17,3.64,1.14,0.131,53,117,96.43,96.43,3.57,32.26,9643
4,27.52,3.77,1.08,0.108,65,117,96.42,96.42,3.58,57.6,9642
4,37.49,3.62,1.07,0.105,61,116,96.41,96.41,3.59,49.2,9641
4,23.9,4.16,1.01,0.138,51,114,96.4,96.4,3.6,52.94,9640
4,22.08,3.99,1.19,0.064,61,123,96.39,96.39,3.61,33.45,9639
4,31.42,4.07,1.01,0.059,67,128,96.38,96.38,3.62,46.02,9638
4,27.42,3.84,1.06,0.072,50,119,96.37,96.37,3.63,39.57,9637
4,26.53,3.58,1.83,0.074,70,117,96.36,96.36,3.64,35.3,9636
4,20.9,3.15,1.99,0.101,59,112,96.35,96.35,3.65,42.28,9635
4,30.93,3.8,1.34,0.145,59,122,96.34,96.34,3.66,42.7,9634
4,31.45,3.61,1.53,0.103,64,126,96.33,96.33,3.67,59.65,9633
4,23.55,3.69,1.76,0.071,67,112,96.32,96.32,3.68,31.06,9632
4,32.41,4.09,1.72,0.085,58,129,96.31,96.31,3.69,32.21,9631
4,27.09,3.52,1.84,0.116,57,116,96.3,96.3,3.7,53.26,9630
4,38.53,3.9,1.66,0.05,67,128,96.29,96.29,3.71,41.61,9629
4,37.64,3.85,1.38,0.064,69,122,96.28,96.28,3.72,41.91,9628
4,31.11,3.06,1.38,0.098,56,112,96.27,96.27,3.73,34.04,9627
4,21.34,3.38,1.98,0.084,55,125,96.26,96.26,3.74,39.77,9626
4,23.11,4.11,1.01,0.078,57,114,96.25,96.25,3.75,37.22,9625
4,38.55,3.18,1.72,0.124,65,115,96.24,96.24,3.76,37.33,9624
4,28.29,3.73,1.03,0.139,60,112,96.23,96.23,3.77,59.27,9623
4,37.6,3.39,1.13,0.11,55,113,96.22,96.22,3.78,50.07,9622
4,31.37,4.03,1.99,0.149,62,114,96.21,96.21,3.79,46.58,9621
4,22.41,4.12,1.2,0.079,54,112,96.2,96.2,3.8,39.82,9620
4,30.04,3.84,1.17,0.144,63,126,96.19,96.19,3.81,40.19,9619
4,31.07,3.8,1.72,0.08,68,125,96.18,96.18,3.82,53.83,9618
4,29.04,3.73,1.42,0.071,68,124,96.17,96.17,3.83,32.83,9617
4,31.59,4.18,1.85,0.128,70,128,96.16,96.16,3.84,40.63,9616
4,27.05,3.45,1.92,0.086,64,121,96.15,96.15,3.85,35.65,9615
4,39.83,3.14,1.2,0.066,54,122,96.14,96.14,3.86,46.12,9614
4,26.82,3.01,1.47,0.081,66,117,96.13,96.13,3.87,34.78,9613
4,35.79,4.14,1.04,0.102,63,117,96.12,96.12,3.88,45.03,9612
4,29.32,3.71,1.02,0.095,56,113,96.11,96.11,3.89,45.11,9611
4,36.17,3.23,1.79,0.115,58,113,96.1,96.1,3.9,41.94,9610
4,31.17,4.03,1.68,0.06,51,121,96.09,96.09,3.91,59.59,9609
4,22.7,4.13,1.77,0.15,56,130,96.08,96.08,3.92,36.54,9608
4,21.56,3.85,1.99,0.12,64,120,96.07,96.07,3.93,35.76,9607
4,26.52,3.86,1.94,0.102,65,116,96.06,96.06,3.94,41.93,9606
4,23.57,4.08,1.52,0.11,57,121,96.05,96.05,3.95,39.63,9605
4,27.49,3.03,1.03,0.059,60,120,96.04,96.04,3.96,38.34,9604
4,24.41,3.55,1.15,0.131,58,114,96.03,96.03,3.97,46.88,9603
4,33.93,4.11,1.49,0.058,64,121,96.02,96.02,3.98,47.4,9602
4,20.66,3.84,1.53,0.116,55,114,96.01,96.01,3.99,55.85,9601
4,28.18,4.07,1.33,0.089,63,118,96.0,96.0,4.0,50.85,9600
4,25.67,4.18,1.64,0.098,53,120,95.99,95.99,4.01,33.65,9599
4,26.61,3.64,1.16,0.096,58,120,95.98,95.98,4.02,32.85,9598
4,27.12,4.09,1.17,0.093,60,112,95.97,95.97,4.03,42.69,9597
4,39.28,3.32,1.39,0.11,53,119,95.96,95.96,4.04,41.9,9596
4,31.74,3.71,1.49,0.079,57,123,95.95,95.95,4.05,53.07,9595
4,29.0,3.26,1.32,0.053,57,130,95.94,95.94,4.06,53.28,9594
4,36.24,4.03,1.35,0.104,57,129,95.93,95.93,4.07,43.06,9593
4,23.82,3.35,1.95,0.141,66,110,95.92,95.92,4.08,52.84,9592
4,36.41,4.02,1.97,0.059,58,115,95.91,95.91,4.09,52.04,9591
4,37.56,3.58,1.11,0.063,66,120,95.9,95.9,4.1,54.93,9590
4,25.68,3.73,1.03,0.132,55,126,95.89,95.89,4.11,34.8,9589
4,28.96,3.3,1.79,0.113,61,114,95.88,95.88,4.12,34.29,9588
4,33.43,3.32,1.31,0.057,61,114,95.87,95.87,4.13,49.43,9587
4,29.77,3.01,1.29,0.073,57,118,95.86,95.86,4.14,49.36,9586
4,34.58,4.09,1.08,0.107,70,110,95.85,95.85,4.15,39.22,9585
4,30.57,3.8,1.47,0.098,58,110,95.84,95.84,4.16,45.86,9584
4,28.03,3.07,1.74,0.146,63,112,95.83,95.83,4.17,41.37,9583
4,37.65,3.66,1.15,0.107,60,121,95.82,95.82,4.18,38.62,9582
4,31.97,3.89,1.35,0.095,67,129,95.81,95.81,4.19,50.05,9581
4,27.34,3.3,1.07,0.118,68,129,95.8,95.8,4.2,40.83,9580
4,35.13,3.83,1.36,0.074,59,125,95.79,95.79,4.21,34.32,9579
4,29.82,3.3,1.09,0.097,63,126,95.78,95.78,4.22,51.84,9578
4,23.75,3.51,2.0,0.14,56,129,95.77,95.77,4.23,44.04,9577
4,27.09,3.29,1.73,0.14,56,121,95.76,95.76,4.24,38.01,9576
4,20.52,3.81,1.07,0.052,61,117,95.75,95.75,4.25,44.39,9575
4,35.28,3.93,1.91,0.07,70,130,95.74,95.74,4.26,47.68,9574
4,26.11,3.7,1.62,0.081,61,111,95.73,95.73,4.27,46.21,9573
4,32.14,3.33,1.51,0.106,62,120,95.72,95.72,4.28,47.82,9572
4,34.63,3.79,1.32,0.073,65,120,95.71,95.71,4.29,49.3,9571
4,34.8,3.76,1.6,0.073,57,126,95.7,95.7,4.3,58.04,9570
4,22.77,3.44,1.1,0.077,55,122,95.69,95.69,4.31,55.28,9569
4,22.6,3.59,1.85,0.071,57,124,95.68,95.68,4.32,39.89,9568
4,22.32,3.04,1.27,0.124,68,126,95.67,95.67,4.33,53.68,9567
4,21.57,4.01,1.49,0.142,66,127,95.66,95.66,4.34,36.65,9566
4,26.94,3.61,1.53,0.067,67,115,95.65,95.65,4.35,36.14,9565
4,36.0,3.56,1.72,0.08,64,122,95.64,95.64,4.36,48.34,9564
4,26.91,4.03,1.8,0.141,61,113,95.63,95.63,4.37,50.49,9563
4,32.22,3.35,1.75,0.064,67,128,95.62,95.62,4.38,43.4,9562
4,24.84,3.25,1.16,0.07,54,127,95.61,95.61,4.39,30.64,9561
4,37.69,3.62,1.75,0.09,55,118,95.6,95.6,4.4,55.73,9560
4,32.95,4.0,1.33,0.087,65,117,95.59,95.59,4.41,35.02,9559
4,20.96,4.19,1.35,0.066,65,126,95.58,95.58,4.42,47.89,9558
4,22.0,3.41,1.67,0.093,56,110,95.57,95.57,4.43,42.0,9557
4,25.72,3.76,1.0,0.141,55,114,95.56,95.56,4.44,47.88,9556
4,23.89,3.02,1.31,0.143,51,120,95.55,95.55,4.45,37.87,9555
4,39.38,3.47,1.38,0.149,62,118,95.54,95.54,4.46,36.89,9554
4,20.83,3.13,1.47,0.094,51,130,95.53,95.53,4.47,45.91,9553
4,27.48,3.58,1.13,0.139,54,114,95.52,95.52,4.48,31.2,9552
4,30.26,3.9,1.82,0.136,50,123,95.51,95.51,4.49,35.41,9551
4,30.88,3.95,1.33,0.121,53,121,95.5,95.5,4.5,52.32,9550
4,31.89,3.75,1.51,0.065,61,124,95.49,95.49,4.51,31.76,9549
4,37.57,3.44,1.28,0.124,54,125,95.48,95.48,4.52,39.24,9548
4,22.75,3.28,1.07,0.06,52,121,95.47,95.47,4.53,36.88,9547
4,21.8,3.53,1.02,0.123,53,113,95.46,95.46,4.54,50.71,9546
4,27.57,3.1,1.13,0.079,54,110,95.45,95.45,4.55,42.32,9545
4,38.84,4.13,1.33,0.141,63,129,95.44,95.44,4.56,50.29,9544
4,25.65,3.71,1.18,0.065,61,113,95.43,95.43,4.57,38.66,9543
4,27.17,3.35,1.93,0.146,53,112,95.42,95.42,4.58,32.6,9542
4,32.22,3.3,1.81,0.06,52,124,95.41,95.41,4.59,39.79,9541
4,33.05,3.93,1.81,0.062,62,110,95.4,95.4,4.6,40.46,9540
4,26.05,3.86,1.8,0.061,61,119,95.39,95.39,4.61,44.78,9539
4,32.86,3.31,1.74,0.057,60,130,95.38,95.38,4.62,36.47,9538
4,30.18,4.05,1.17,0.058,56,121,95.37,95.37,4.63,36.92,9537
4,31.87,3.49,1.53,0.144,63,124,95.36,95.36,4.64,40.87,9536
4,30.06,3.98,1.55,0.126,60,130,95.35,95.35,4.65,35.65,9535
4,29.64,3.83,1.1,0.114,50,119,95.34,95.34,4.66,32.16,9534
4,33.72,4.06,1.45,0.118,66,112,95.33,95.33,4.67,51.7,9533
4,30.86,4.14,1.15,0.138,62,122,95.32,95.32,4.68,57.46,9532
4,27.47,3.21,1.85,0.078,61,129,95.31,95.31,4.69,32.91,9531
4,25.2,3.86,1.52,0.086,70,128,95.3,95.3,4.7,30.05,9530
4,20.46,3.74,2.0,0.136,55,115,95.29,95.29,4.71,31.74,9529
4,37.4,3.05,1.61,0.056,55,126,95.28,95.28,4.72,59.42,9528
4,21.71,3.59,1.96,0.148,52,119,95.27,95.27,4.73,43.88,9527
4,33.26,3.82,1.27,0.103,65,126,95.26,95.26,4.74,39.62,9526
4,38.87,4.02,1.22,0.124,65,127,95.25,95.25,4.75,52.7,9525
4,31.12,3.61,1.93,0.078,51,127,95.24,95.24,4.76,48.54,9524
4,24.57,3.91,1.86,0.11,58,120,95.23,95.23,4.77,49.85,9523
4,36.83,3.17,1.83,0.052,68,115,95.22,95.22,4.78,43.46,9522
4,33.57,3.55,1.76,0.112,69,126,95.21,95.21,4.79,36.19,9521
4,29.26,3.53,1.96,0.149,66,115,95.2,95.2,4.8,49.79,9520
4,27.22,3.77,1.72,0.145,68,111,95.19,95.19,4.81,45.79,9519
4,29.66,3.68,1.19,0.123,52,120,95.18,95.18,4.82,38.41,9518
4,32.89,3.8,1.21,0.119,53,116,95.17,95.17,4.83,30.95,9517
4,27.1,3.24,1.49,0.144,67,126,95.16,95.16,4.84,53.36,9516
4,29.17,3.5,1.19,0.075,60,119,95.15,95.15,4.85,48.93,9515
4,30.42,3.57,1.7,0.136,64,119,95.14,95.14,4.86,49.13,9514
4,33.88,3.55,1.0,0.121,67,129,95.13,95.13,4.87,36.84,9513
4,32.64,3.09,1.38,0.085,56,119,95.12,95.12,4.88,58.61,9512
4,38.56,3.35,1.04,0.126,58,114,95.11,95.11,4.89,47.59,9511
4,35.25,3.2,1.9,0.142,69,111,95.1,95.1,4.9,56.81,9510
4,21.07,3.52,1.16,0.058,70,125,95.09,95.09,4.91,42.96,9509
4,38.17,3.39,1.95,0.068,60,121,95.08,95.08,4.92,44.57,9508
4,21.21,3.33,1.54,0.131,59,110,95.07,95.07,4.93,46.34,9507
4,29.05,3.77,1.19,0.112,69,123,95.06,95.06,4.94,32.79,9506
4,38.92,4.15,1.42,0.069,69,114,95.05,95.05,4.95,40.02,9505
4,23.19,3.9,1.49,0.09,66,119,95.04,95.04,4.96,41.02,9504
4,38.86,3.87,1.81,0.124,54,126,95.03,95.03,4.97,42.88,9503
4,22.1,3.51,1.24,0.131,55,120,95.02,95.02,4.98,45.88,9502
4,31.39,3.12,1.41,0.117,50,121,95.01,95.01,4.99,39.72,9501
4,22.22,3.77,1.02,0.15,62,127,95.0,95.0,5.0,46.7,9500
4,26.14,3.5,1.58,0.141,54,116,94.99,94.99,5.01,56.63,9499
4,33.61,3.84,1.46,0.058,61,127,94.98,94.98,5.02,59.78,9498
4,20.8,3.36,1.97,0.126,64,120,94.97,94.97,5.03,57.61,9497
4,39.2,4.04,1.36,0.145,64,122,94.96,94.96,5.04,50.26,9496
4,27.63,3.57,1.66,0.114,60,111,94.95,94.95,5.05,55.32,9495
4,26.8,4.03,1.43,0.15,61,112,94.94,94.94,5.06,33.01,9494
4,27.04,3.2,1.58,0.096,52,125,94.93,94.93,5.07,59.89,9493
4,27.06,3.43,1.24,0.149,61,111,94.92,94.92,5.08,48.27,9492
4,23.21,3.36,1.61,0.073,51,111,94.91,94.91,5.09,58.57,9491
4,28.19,3.41,1.78,0.136,64,119,94.9,94.9,5.1,30.12,9490
4,20.08,4.2,1.92,0.128,70,120,94.89,94.89,5.11,54.91,9489
4,30.94,4.13,1.56,0.096,53,128,94.88,94.88,5.12,58.23,9488
4,39.19,3.2,1.83,0.147,56,121,94.87,94.87,5.13,47.21,9487
4,27.11,3.39,1.24,0.13,56,122,94.86,94.86,5.14,41.21,9486
4,28.33,3.79,1.11,0.099,53,116,94.85,94.85,5.15,51.54,9485
4,31.79,3.29,1.35,0.071,58,116,94.84,94.84,5.16,56.23,9484
4,28.22,3.26,1.33,0.062,50,116,94.83,94.83,5.17,59.48,9483
4,34.37,3.68,1.03,0.105,65,114,94.82,94.82,5.18,33.75,9482
4,31.66,3.78,1.3,0.092,67,121,94.81,94.81,5.19,32.97,9481
4,24.48,3.31,1.67,0.13,62,118,94.8,94.8,5.2,41.11,9480
4,37.19,3.54,1.32,0.13,68,126,94.79,94.79,5.21,31.56,9479
4,37.35,4.19,1.13,0.11,64,126,94.78,94.78,5.22,38.77,9478
4,22.84,3.37,1.22,0.064,58,119,94.77,94.77,5.23,31.71,9477
4,27.32,3.87,1.02,0.056,61,111,94.76,94.76,5.24,57.77,9476
4,26.98,3.66,1.05,0.086,61,113,94.75,94.75,5.25,46.65,9475
4,39.38,3.46,1.56,0.12,53,128,94.74,94.74,5.26,31.54,9474
4,24.0,3.29,1.62,0.125,62,117,94.73,94.73,5.27,35.21,9473
4,23.11,3.38,1.98,0.095,50,113,94.72,94.72,5.28,39.89,9472
4,35.83,3.08,1.91,0.082,55,122,94.71,94.71,5.29,45.92,9471
4,32.43,4.19,1.09,0.132,63,123,94.7,94.7,5.3,42.72,9470
4,35.43,3.55,1.9,0.131,68,119,94.69,94.69,5.31,56.34,9469
4,20.05,4.0,1.72,0.061,56,122,94.68,94.68,5.32,51.04,9468
4,29.15,3.23,1.01,0.144,69,127,94.67,94.67,5.33,50.94,9467
4,29.15,3.49,1.06,0.094,50,113,94.66,94.66,5.34,37.03,9466
4,24.77,3.36,1.96,0.14,56,118,94.65,94.65,5.35,52.18,9465
4,33.57,4.06,1.9,0.111,61,110,94.64,94.64,5.36,59.47,9464
4,38.02,4.1,1.64,0.138,56,124,94.63,94.63,5.37,31.78,9463
4,26.55,3.7,1.44,0.139,51,111,94.62,94.62,5.38,35.61,9462
4,32.91,3.02,1.01,0.077,56,113,94.61,94.61,5.39,55.56,9461
4,26.67,3.01,1.94,0.098,51,125,94.6,94.6,5.4,59.36,9460
4,34.21,3.19,1.75,0.058,59,125,94.59,94.59,5.41,54.85,9459
4,31.21,3.24,1.87,0.137,52,128,94.58,94.58,5.42,58.03,9458
4,20.75,3.97,1.6,0.08,62,117,94.57,94.57,5.43,50.95,9457
4,32.65,3.83,1.28,0.058,55,119,94.56,94.56,5.44,38.12,9456
4,28.11,3.4,1.53,0.109,67,117,94.55,94.55,5.45,54.18,9455
4,23.33,3.19,1.44,0.116,66,115,94.54,94.54,5.46,35.57,9454
4,22.36,3.71,1.86,0.105,56,125,94.53,94.53,5.47,52.67,9453
4,35.52,3.87,1.55,0.056,70,112,94.52,94.52,5.48,54.94,9452
4,24.55,3.12,1.35,0.065,67,118,94.51,94.51,5.49,45.47,9451
4,39.56,3.49,1.18,0.136,51,121,94.5,94.5,5.5,44.29,9450
4,23.99,3.65,1.53,0.081,52,111,94.49,94.49,5.51,42.44,9449
4,30.06,3.12,1.23,0.095,61,118,94.48,94.48,5.52,49.9,9448
4,35.85,3.94,1.57,0.14,58,122,94.47,94.47,5.53,58.42,9447
4,37.59,3.3,1.98,0.07,65,121,94.46,94.46,5.54,54.26,9446
4,35.2,3.15,1.24,0.053,70,123,94.45,94.45,5.55,53.16,9445
4,30.87,3.66,1.14,0.107,65,110,94.44,94.44,5.56,42.18,9444
4,25.58,3.01,1.73,0.118,61,130,94.43,94.43,5.57,38.1,9443
4,28.56,3.07,1.91,0.11,50,112,94.42,94.42,5.58,51.92,9442
4,27.92,3.99,1.31,0.064,66,121,94.41,94.41,5.59,52.94,9441
4,30.24,4.04,1.18,0.123,59,111,94.4,94.4,5.6,56.23,9440
4,22.05,3.83,1.37,0.082,69,127,94.39,94.39,5.61,52.2,9439
4,38.44,3.06,1.74,0.074,69,129,94.38,94.38,5.62,50.04,9438
4,20.82,3.71,1.84,0.088,63,120,94.37,94.37,5.63,47.9,9437
4,35.8,3.27,1.98,0.067,60,125,94.36,94.36,5.64,50.35,9436
4,24.58,4.15,1.49,0.083,63,121,94.35,94.35,5.65,47.53,9435
4,31.88,3.07,1.04,0.059,68,116,94.34,94.34,5.66,53.99,9434
4,25.26,3.74,1.68,0.133,52,125,94.33,94.33,5.67,59.72,9433
4,25.64,3.37,1.36,0.067,52,128,94.32,94.32,5.68,45.67,9432
4,26.77,3.66,1.93,0.079,54,124,94.31,94.31,5.69,56.98,9431
4,27.23,3.18,1.54,0.081,60,121,94.3,94.3,5.7,44.4,9430
4,29.63,3.68,1.89,0.149,63,122,94.29,94.29,5.71,41.29,9429
4,29.7,4.14,1.8,0.083,54,110,94.28,94.28,5.72,46.21,9428
4,38.86,3.44,1.22,0.061,69,130,94.27,94.27,5.73,58.33,9427
4,23.23,3.04,1.75,0.058,55,127,94.26,94.26,5.74,56.98,9426
4,36.54,3.81,1.73,0.053,65,123,94.25,94.25,5.75,50.07,9425
4,36.36,3.28,1.86,0.107,69,111,94.24,94.24,5.76,45.33,9424
4,29.64,3.67,1.33,0.082,69,117,94.23,94.23,5.77,33.21,9423
4,34.34,3.58,1.62,0.129,54,128,94.22,94.22,5.78,30.84,9422
4,21.27,3.32,1.98,0.071,53,129,94.21,94.21,5.79,54.4,9421
4,21.58,3.07,1.52,0.134,55,117,94.2,94.2,5.8,42.92,9420
4,28.18,3.69,1.91,0.134,63,110,94.19,94.19,5.81,49.05,9419
4,37.07,3.83,1.19,0.106,63,123,94.18,94.18,5.82,53.26,9418
4,37.38,3.2,1.83,0.143,53,129,94.17,94.17,5.83,36.72,9417
4,22.74,3.15,1.51,0.097,61,130,94.16,94.16,5.84,55.92,9416
4,24.95,3.85,1.46,0.146,66,119,94.15,94.15,5.85,43.71,9415
4,20.85,3.2,1.7,0.085,52,122,94.14,94.14,5.86,52.35,9414
4,30.81,4.08,1.58,0.108,52,129,94.13,94.13,5.87,38.39,9413
4,20.49,3.8,1.29,0.103,65,123,94.12,94.12,5.88,43.73,9412
4,20.28,3.59,1.81,0.081,58,125,94.11,94.11,5.89,41.52,9411
4,39.37,4.19,1.01,0.099,68,124,94.1,94.1,5.9,52.48,9410
4,23.1,3.8,1.01,0.053,58,115,94.09,94.09,5.91,36.01,9409
4,38.7,3.96,1.89,0.103,54,117,94.08,94.08,5.92,51.25,9408
4,20.07,3.5,1.97,0.055,54,130,94.07,94.07,5.93,31.66,9407
4,22.71,3.34,1.32,0.094,53,127,94.06,94.06,5.94,46.96,9406
4,38.65,4.09,1.23,0.085,54,111,94.05,94.05,5.95,30.83,9405
4,23.18,3.23,1.07,0.071,53,127,94.04,94.04,5.96,53.39,9404
4,30.22,3.99,1.85,0.082,65,123,94.03,94.03,5.97,36.84,9403
4,21.21,3.46,1.98,0.129,67,125,94.02,94.02,5.98,38.88,9402
4,20.2,3.76,1.15,0.117,67,118,94.01,94.01,5.99,43.84,9401
4,31.13,4.02,1.0,0.137,65,118,94.0,94.0,6.0,43.23,9400
4,37.91,3.2,1.93,0.124,54,129,93.99,93.99,6.01,33.74,9399
4,31.07,3.28,1.99,0.136,62,111,93.98,93.98,6.02,52.54,9398
4,24.93,3.46,1.29,0.095,69,110,93.97,93.97,6.03,58.38,9397
4,22.96,3.19,1.56,0.14,58,120,93.96,93.96,6.04,42.41,9396
4,32.65,3.4,1.57,0.145,66,124,93.95,93.95,6.05,57.14,9395
4,37.86,3.6,1.21,0.053,70,110,93.94,93.94,6.06,56.01,9394
4,32.66,3.09,1.36,0.141,61,114,93.93,93.93,6.07,54.84,9393
4,30.18,3.63,1.31,0.054,53,128,93.92,93.92,6.08,43.44,9392
4,23.47,3.18,2.0,0.134,54,122,93.91,93.91,6.09,58.35,9391
4,37.73,3.75,1.95,0.055,67,122,93.9,93.9,6.1,46.5,9390
4,36.59,3.08,1.74,0.073,70,123,93.89,93.89,6.11,44.0,9389
4,34.06,4.09,1.51,0.109,62,118,93.88,93.88,6.12,56.75,9388
4,36.68,4.1,1.45,0.071,57,130,93.87,93.87,6.13,52.03,9387
4,25.06,4.17,1.03,0.125,65,124,93.86,93.86,6.14,54.57,9386
4,35.93,4.05,1.55,0.072,70,119,93.85,93.85,6.15,37.04,9385
4,29.71,3.62,1.56,0.092,67,119,93.84,93.84,6.16,36.65,9384
4,31.77,3.78,1.52,0.126,67,123,93.83,93.83,6.17,44.26,9383
4,36.32,3.3,1.21,0.059,50,111,93.82,93.82,6.18,34.03,9382
4,37.48,3.45,1.9,0.067,50,114,93.81,93.81,6.19,33.3,9381
4,20.67,3.79,1.76,0.074,54,117,93.8,93.8,6.2,44.58,9380
4,34.16,4.07,1.67,0.099,69,115,93.79,93.79,6.21,33.67,9379
4,30.35,3.63,1.61,0.13,61,110,93.78,93.78,6.22,38.08,9378
4,25.12,3.38,1.63,0.116,54,115,93.77,93.77,6.23,59.95,9377
4,31.93,3.88,1.6,0.099,68,113,93.76,93.76,6.24,39.77,9376
4,39.02,3.09,1.11,0.078,70,124,93.75,93.75,6.25,39.99,9375
4,24.06,3.52,1.21,0.128,54,127,93.74,93.74,6.26,48.94,9374
4,39.37,3.83,1.7,0.079,52,128,93.73,93.73,6.27,36.9,9373
4,33.12,3.52,1.36,0.089,58,110,93.72,93.72,6.28,46.44,9372
4,39.88,3.93,1.1,0.053,65,114,93.71,93.71,6.29,51.88,9371
4,24.39,3.74,1.22,0.132,64,115,93.7,93.7,6.3,52.0,9370
4,30.45,3.28,1.04,0.071,65,115,93.69,93.69,6.31,49.71,9369
4,29.43,3.94,1.24,0.09,70,120,93.68,93.68,6.32,36.17,9368
4,22.89,3.81,1.05,0.089,61,126,93.67,93.67,6.33,50.64,9367
4,22.62,4.14,1.89,0.133,66,114,93.66,93.66,6.34,38.33,9366
4,22.02,3.98,1.94,0.06,67,125,93.65,93.65,6.35,51.69,9365
4,35.39,3.59,1.02,0.149,51,121,93.64,93.64,6.36,49.85,9364
4,22.75,3.11,1.34,0.058,68,110,93.63,93.63,6.37,53.76,9363
4,24.41,3.99,1.19,0.126,65,112,93.62,93.62,6.38,38.32,9362
4,25.13,4.16,1.06,0.113,51,124,93.61,93.61,6.39,53.59,9361
4,26.88,3.1,1.6,0.114,58,121,93.6,93.6,6.4,59.78,9360
4,36.45,3.13,1.28,0.118,61,116,93.59,93.59,6.41,56.77,9359
4,22.01,4.02,1.93,0.075,70,117,93.58,93.58,6.42,30.01,9358
4,28.15,3.47,1.88,0.146,52,119,93.57,93.57,6.43,43.52,9357
4,20.12,3.78,1.17,0.105,51,123,93.56,93.56,6.44,45.08,9356
4,32.19,3.77,1.54,0.148,69,117,93.55,93.55,6.45,55.9,9355
4,37.45,3.51,1.41,0.121,66,115,93.54,93.54,6.46,40.43,9354
4,20.54,3.11,1.26,0.141,55,129,93.53,93.53,6.47,53.1,9353
4,30.29,4.17,1.91,0.105,59,122,93.52,93.52,6.48,53.61,9352
4,32.68,3.22,1.81,0.116,62,126,93.51,93.51,6.49,51.46,9351
4,25.4,3.83,1.68,0.08,58,118,93.5,93.5,6.5,54.44,9350
4,39.22,3.24,1.58,0.126,67,115,93.49,93.49,6.51,47.58,9349
4,29.01,3.38,1.27,0.141,50,125,93.48,93.48,6.52,50.47,9348
4,34.07,3.64,1.42,0.074,60,112,93.47,93.47,6.53,46.36,9347
4,33.13,3.45,1.75,0.099,59,124,93.46,93.46,6.54,58.27,9346
4,39.92,3.92,1.65,0.059,56,123,93.45,93.45,6.55,59.83,9345
4,30.77,3.45,1.89,0.055,68,121,93.44,93.44,6.56,55.5,9344
4,35.2,3.34,1.56,0.073,62,124,93.43,93.43,6.57,37.3,9343
4,23.57,3.18,1.32,0.105,62,116,93.42,93.42,6.58,33.82,9342
4,23.99,3.47,1.91,0.121,58,128,93.41,93.41,6.59,55.64,9341
4,27.71,3.3,1.45,0.08,57,122,93.4,93.4,6.6,48.06,9340
4,23.08,3.73,1.39,0.062,52,127,93.39,93.39,6.61,31.91,9339
4,22.35,4.08,1.74,0.057,68,119,93.38,93.38,6.62,45.88,9338
4,34.82,3.68,1.21,0.149,55,129,93.37,93.37,6.63,48.39,9337
4,23.37,3.43,1.02,0.096,70,117,93.36,93.36,6.64,52.62,9336
4,21.75,4.15,1.36,0.112,61,124,93.35,93.35,6.65,35.56,9335
4,23.87,3.56,1.65,0.061,55,130,93.34,93.34,6.66,57.84,9334
4,31.68,3.66,1.91,0.089,53,111,93.33,93.33,6.67,52.24,9333
4,27.24,4.01,1.77,0.065,63,125,93.32,93.32,6.68,53.68,9332
4,29.29,3.81,1.09,0.101,63,127,93.31,93.31,6.69,46.19,9331
4,33.43,3.63,1.64,0.126,62,123,93.3,93.3,6.7,58.35,9330
4,30.7,3.4,1.12,0.127,61,115,93.29,93.29,6.71,43.22,9329
4,36.92,3.76,1.37,0.13,56,117,93.28,93.28,6.72,57.5,9328
4,33.28,4.02,1.58,0.13,67,117,93.27,93.27,6.73,43.75,9327
4,23.72,3.54,1.02,0.129,53,121,93.26,93.26,6.74,58.08,9326
4,35.64,3.01,1.13,0.137,50,119,93.25,93.25,6.75,51.56,9325
4,23.96,3.51,1.51,0.082,64,127,93.24,93.24,6.76,46.98,9324
4,23.38,3.26,1.9,0.076,62,118,93.23,93.23,6.77,42.89,9323
4,25.85,3.1,1.15,0.125,67,110,93.22,93.22,6.78,35.16,9322
4,20.27,3.25,1.9,0.112,53,121,93.21,93.21,6.79,35.56,9321
4,25.95,3.41,1.0,0.132,53,125,93.2,93.2,6.8,49.13,9320
4,20.36,3.71,1.65,0.127,64,116,93.19,93.19,6.81,36.16,9319
4,22.37,4.1,1.12,0.104,67,115,93.18,93.18,6.82,46.04,9318
4,23.15,3.54,1.46,0.087,63,124,93.17,93.17,6.83,32.89,9317
4,26.74,3.56,1.83,0.117,67,113,93.16,93.16,6.84,48.39,9316
4,23.94,3.56,1.04,0.09,57,115,93.15,93.15,6.85,58.87,9315
4,24.7,3.48,1.12,0.136,63,115,93.14,93.14,6.86,43.64,9314
4,36.22,3.84,1.87,0.073,66,129,93.13,93.13,6.87,50.29,9313
